""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label
0,300183.XSHE,2011-04-18,42.39,42.385,3.67,18.9,93.01,300183.XSHE,5.54,5.54,5.24,51.44,64.03,49.79,50.21,51.44,2.35,12.32,-2.25,83.58,0.0,,111.0,46.71,93.02,247.12,-29.03,247.12,-29.03,384.23,-17.22,279.19,-24.48,279.19,-24.48,-1
0,300183.XSHE,2011-08-24,32.91,41.8832,3.51,15.2,4.01,300183.XSHE,5.24,5.24,4.92,45.44,65.65,50.28,49.72,45.44,3.17,13.71,-1.95,90.27,0.0,,124.9,56.61,113.85,34.97,9.94,34.97,9.94,35.8,8.86,38.99,-2.87,38.99,-2.87,-1
0,300183.XSHE,2011-10-18,33.2,45.6083,3.69,15.41,4.22,300183.XSHE,6.44,6.44,6.0,43.24,62.97,52.42,47.58,43.24,5.36,9.57,-1.36,93.52,0.0,,105.44,45.28,95.17,143.15,33.35,143.15,33.35,177.49,27.6,198.21,26.89,198.21,26.89,1
0,300183.XSHE,2012-03-29,39.28,65.8744,5.32,18.39,5.93,300183.XSHE,10.46,10.46,9.81,73.1,66.6,26.05,73.95,73.1,3.21,11.74,-22.95,86.86,0.0,,130.59,87.08,117.76,5.58,1.47,5.58,1.47,81.37,57.72,59.66,71.54,59.66,71.54,-1
0,300183.XSHE,2012-04-16,28.78,28.7813,4.31,15.58,4.9,300183.XSHE,3.78,3.78,3.61,59.33,59.8,51.82,48.18,59.33,2.61,10.46,-2.62,69.04,0.0,,101.0,37.52,77.88,18.57,-20.3,18.57,-20.3,13.77,-48.07,36.77,-35.31,36.77,-35.31,1
0,300183.XSHE,2012-07-24,26.48,28.307,4.08,14.78,26.23,300183.XSHE,3.68,3.68,3.5,63.23,64.16,34.36,65.64,63.23,6.36,15.8,-25.18,88.34,0.0,,95.55,37.24,56.72,-3.2,-10.24,-3.2,-10.24,27.8,22.29,34.68,-4.35,34.68,-4.35,-1
0,300183.XSHE,2012-10-23,20.32,23.0142,3.44,12.1,44.2,300183.XSHE,3.69,3.69,3.5,39.22,63.54,60.65,39.35,39.22,5.1,18.27,-1.19,85.55,0.0,,99.87,26.76,68.01,19.5,64.62,19.5,64.62,-1.17,-1.32,8.38,2.11,8.38,2.11,-1
0,300183.XSHE,2013-04-19,17.85,20.5565,2.75,10.24,45.75,300183.XSHE,7.28,7.28,6.95,73.57,60.48,40.55,59.45,73.57,4.43,13.87,-18.3,81.29,0.0,,111.08,88.27,148.49,28.89,9.44,28.89,9.44,3.61,65.35,29.71,105.31,29.71,105.31,1
0,300183.XSHE,2013-04-19,21.62,19.6068,3.33,12.41,55.42,300183.XSHE,3.77,3.77,3.6,54.64,63.26,54.61,45.39,54.64,4.78,20.3,-9.79,72.9,0.0,99.93,90.9,32.26,71.07,21.62,-24.79,21.62,-24.79,14.58,-42.58,12.0,-44.15,12.0,-44.15,1
0,300183.XSHE,2013-08-23,23.35,23.9186,3.9,13.46,52.37,300183.XSHE,3.24,3.13,3.1,44.23,64.15,56.1,43.9,44.23,7.07,24.89,-12.48,85.32,0.0,96.58,126.31,44.53,101.43,41.37,4.33,41.37,4.33,-5.46,0.91,-1.1,-15.54,-1.1,-15.54,1
